date,league,t1,t2,game,bet_type,bet_line,ROI,House,status,odds,profit
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 32.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_inhibitors 1.5,25.00%,Bet365,win,2.5,1.5
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_inhibitors 1.5,25.00%,Bet365,loss,2.5,-1.0
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_inhibitors 1.5,25.00%,Bet365,win,2.5,1.5
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_inhibitors 1.5,25.00%,Bet365,loss,2.5,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_barons 1.5,92.56%,Bet365,win,2.37,1.37
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_barons 1.5,92.56%,Bet365,win,2.37,1.37
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_barons 1.5,92.56%,Bet365,loss,2.37,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_barons 1.5,92.56%,Bet365,loss,2.37,-1.0
2023-11-07 17:04:53,IC,Finetwork KOI,Rebels Gaming,1,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 17:51:42,IC,Rebels Gaming,Finetwork KOI,2,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 18:56:56,IC,Finetwork KOI,Rebels Gaming,3,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 19:50:00,IC,Rebels Gaming,Finetwork KOI,4,FD,first_dragon Rebels Gaming,42.03%,Dafabet,loss,1.657,-1.0
2023-11-07 17:36:37,ESLOL,A One Man Army,mCon esports,1,under,total_kills 36.5,8.66%,Bet365,win,1.83,0.83
2023-11-07 18:32:41,ESLOL,mCon esports,A One Man Army,2,under,total_kills 36.5,8.66%,Bet365,loss,1.83,-1.0
2023-11-07 19:28:15,ESLOL,A One Man Army,mCon esports,3,under,total_kills 36.5,8.66%,Bet365,win,1.83,0.83
2023-11-07 20:11:50,ESLOL,A One Man Army,mCon esports,4,under,total_kills 36.5,8.66%,Bet365,loss,1.83,-1.0
2023-11-07 17:45:25,ESLOL,HEET,Myth Esports,1,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 18:36:58,ESLOL,HEET,Myth Esports,2,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 19:24:03,ESLOL,Myth Esports,HEET,3,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 20:14:21,ESLOL,HEET,Myth Esports,4,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 31.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 31.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 31.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 31.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 30.5,37.25%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 30.5,37.25%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 30.5,37.25%,Bet365,loss,1.83,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 30.5,37.25%,Bet365,loss,1.83,-1.0
